,master_id,interested_in_categories_12,segment
9854,a5c40bf4-e470-11e9-ad00-000d3a38a36f,"[COCUK, AKTIFSPOR]",loyal_customers
9860,66aef0c0-74f1-11ea-bb48-000d3a38a36f,"[COCUK, AKTIFSPOR]",loyal_customers
9863,218c0faa-a9a9-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",loyal_customers
9880,707de628-a89c-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",loyal_customers
9885,dede8b32-b039-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",loyal_customers
9888,a1acff92-9b2e-11ea-a27a-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",champions
9889,82b8513e-b125-11e9-9757-000d3a38a36f,"[ERKEK, KADIN]",champions
9891,2d76a8a0-a2e9-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
9892,e7a1aba6-aa66-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",loyal_customers
9898,c1893b8e-9e34-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",loyal_customers
9904,f2fad686-afc9-11e9-9757-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
9911,3beb7b56-ae1d-11e9-a2fc-000d3a38a36f,[ERKEK],loyal_customers
9914,341a2dc6-590e-11eb-9e65-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
9916,34516584-5b44-11ea-b9fa-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
9917,02d6802a-a37f-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
9934,a9482e52-a6ec-11e9-a2fc-000d3a38a36f,"[COCUK, AKTIFSPOR]",loyal_customers
9939,e9f465a6-9eb8-11e9-9897-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",loyal_customers
9945,a4618212-15e6-11ea-aa74-000d3a38a36f,[AKTIFSPOR],loyal_customers
9949,d6eb07aa-ae79-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
9950,dff1e0e2-2207-11ea-ba6f-000d3a38a36f,[KADIN],loyal_customers
9952,728a5a70-3daf-11ea-9e19-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",loyal_customers
9954,e4bae1b8-a5c6-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
9962,eaa3b9e4-ad1c-11e9-a2fc-000d3a38a36f,[],loyal_customers
9966,b80ca468-1f8c-11ea-87bf-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",loyal_customers
9967,43adbc9e-aa8c-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
9968,aac45d16-7124-11ea-adca-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
9969,579a68be-2558-11ea-b1c8-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
9972,5928e776-b020-11e9-9757-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
9976,c51550ce-5bc8-11ea-8863-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
9977,85d16e5e-1a12-11ea-941b-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
9991,24743d0c-284b-11ea-b87a-000d3a38a36f,[KADIN],champions
9994,2b1ff394-249a-11ea-bf27-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
9996,883b6e7e-a89d-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",champions
9998,d4d8b762-b14b-11e9-9757-000d3a38a36f,[],loyal_customers
10005,6bbfa164-4cb4-11ea-a626-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",loyal_customers
10007,76108eea-a790-11e9-a2fc-000d3a38a36f,[KADIN],loyal_customers
10010,9d12ef30-1ba6-11ea-ac4f-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10013,cf6565ee-a7ed-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10019,edc9b1b2-ae09-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, KADIN]",loyal_customers
10024,13301c22-ddfb-11e9-957d-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10025,e7b512f2-a577-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10027,86de5d96-9f1c-11e9-9897-000d3a38a36f,[ERKEK],loyal_customers
10029,d1444ad0-1a14-11ea-941b-000d3a38a36f,[AKTIFSPOR],loyal_customers
10030,c8638eea-7521-11ea-b23f-000d3a38a36f,[ERKEK],loyal_customers
10032,f10f3660-afeb-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10033,895b8e74-aec4-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10034,2dccadba-a963-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10044,67ef8ca8-9e80-11e9-9897-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10047,44dcf946-5445-11ea-b1db-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10048,d0aae138-2599-11eb-81e9-000d3a38a36f,"[COCUK, KADIN]",loyal_customers
10055,35f34a02-29ca-11ea-87cc-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",loyal_customers
10060,d7a921e8-ad45-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, KADIN]",champions
10063,1d519100-7a7b-11ea-8f20-000d3a38a36f,[],loyal_customers
10067,6cbfe518-b17a-11e9-89fa-000d3a38a36f,"[AKTIFCOCUK, KADIN]",loyal_customers
10070,d06aaf12-ddd5-11e9-a848-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10074,7109ffde-1ac8-11ea-98d5-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10075,f964fde6-29f2-11ea-87cc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10076,07f57a7e-a87b-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10090,41850336-ff29-11e9-a5e8-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10099,5926f210-a943-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10109,5a141ddc-102c-11eb-8ffc-000d3a38a36f,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",loyal_customers
10114,6e37fbe2-a265-11ea-9c18-000d3a38a36f,"[ERKEK, COCUK, KADIN]",loyal_customers
10118,2d7e6662-ab09-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10123,2ee679e4-aa2e-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10131,2350c324-afa0-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10136,7c6ea242-10ac-11ea-8ce6-000d3a38a36f,[COCUK],loyal_customers
10139,8e0016a6-a41b-11e9-a2fc-000d3a38a36f,[],loyal_customers
10147,e951de8a-a318-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10155,25197da6-9dd8-11e9-9897-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10158,a258260a-663c-11ea-82da-000d3a38a36f,"[ERKEK, KADIN]",champions
10159,d4217600-ac65-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10160,261e90f0-5bcf-11ea-841d-000d3a38a36f,"[ERKEK, COCUK, KADIN]",loyal_customers
10161,33454cb4-afd7-11e9-9757-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",loyal_customers
10165,58ed0844-e222-11e9-957d-000d3a38a36f,[AKTIFSPOR],loyal_customers
10166,094c07ec-a2c4-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10169,2afb6376-1e8c-11ea-aa32-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10178,30bb1726-9744-11ea-a9c8-000d3a38a36f,"[COCUK, KADIN]",loyal_customers
10179,72eaf544-ae92-11e9-a2fc-000d3a38a36f,"[COCUK, AKTIFSPOR]",loyal_customers
10180,10d64c88-a4d7-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",loyal_customers
10183,8bd7a4b8-f338-11e9-9346-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",champions
10189,db9fc5d0-fa6b-11ea-9564-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
10192,c99b2f62-a573-11e9-a2fc-000d3a38a36f,[ERKEK],loyal_customers
10195,bf66e6a0-a3e6-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10205,2b372dca-a722-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",loyal_customers
10208,e370feec-b123-11e9-9757-000d3a38a36f,[ERKEK],loyal_customers
10218,94bb2e9a-9d09-11e9-9897-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10221,d92224e2-f5c6-11e9-841e-000d3a38a36f,[],loyal_customers
10223,2660d55a-ae5a-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",loyal_customers
10228,598b2ef6-b019-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",loyal_customers
10239,b16a538e-137f-11eb-8ffc-000d3a38a36f,[COCUK],loyal_customers
10252,02098f82-9f8f-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10258,78af54bc-a7a7-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10263,f206d722-b0b2-11e9-9757-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10265,2e145178-a806-11e9-a2fc-000d3a38a36f,[KADIN],loyal_customers
10273,b4eebabc-ab3a-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10274,c71a1dbc-a6f8-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10276,265bcf22-11da-11ea-b630-000d3a38a36f,[ERKEK],loyal_customers
10277,567c401c-b1ca-11e9-89fa-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",loyal_customers
10286,45c4cf04-b068-11e9-9757-000d3a38a36f,[],loyal_customers
10288,d8b30ae2-9e07-11e9-9897-000d3a38a36f,[],loyal_customers
10289,7cd0c20a-ad43-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10290,6e5d40c6-b05a-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",champions
10292,95caecb8-a34d-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10302,46b759fe-ad97-11ea-b736-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10303,b0ed9a34-21e4-11ea-9618-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",loyal_customers
10305,7848a5dc-a996-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",champions
10309,9ef05014-b133-11e9-9757-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10324,9f458e2e-a37a-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",loyal_customers
10332,95ac5fa6-a487-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10335,c435f614-1e2d-11ea-8bf2-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10338,a0a5917a-5b0c-11ea-8b16-000d3a38a36f,[AKTIFSPOR],loyal_customers
10347,a69d466e-7118-11ea-adca-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10349,72782922-aa84-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",loyal_customers
10362,4f717b4e-a18e-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10363,c6284e6a-ac98-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",champions
10373,c2cf6152-d6c0-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10380,3a4b3774-af3e-11e9-a2fc-000d3a38a36f,[COCUK],loyal_customers
10387,df1195e6-b006-11e9-9757-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10391,3498a2a8-ac46-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10392,422ca6a0-664d-11ea-82da-000d3a38a36f,[ERKEK],loyal_customers
10393,78438e0a-b05b-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10400,4d712b04-adbf-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10404,e912b7b2-a5ae-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10405,b56e45b8-d6df-11e9-93bc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10406,728b7d6a-231f-11ea-8523-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10413,f0e33f96-31a5-11eb-81a1-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",loyal_customers
10434,3ef6d7f6-1db6-11ea-8bf2-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10438,7dc4889a-28f4-11ea-b87a-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",champions
10440,1fa229f0-a110-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
10443,82c89374-b160-11e9-89fa-000d3a38a36f,[KADIN],loyal_customers
10444,426b497e-f149-11e9-9346-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10450,9583df2e-2b12-11ea-9d27-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",loyal_customers
10454,b9927d70-f120-11e9-9346-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",champions
10457,997a98d4-290a-11ea-b87a-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10461,b908ac72-2310-11ea-8523-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10464,09cf3c2e-9d43-11e9-9897-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10477,f1be728c-d68e-11e9-93bc-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10484,4b589dda-2582-11ea-b1c8-000d3a38a36f,"[COCUK, KADIN]",loyal_customers
10486,43310aa4-ac27-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10489,7af5cd16-b100-11e9-9757-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10494,411f0762-ff27-11ea-9792-000d3a38a36f,[AKTIFSPOR],loyal_customers
10504,cb5e15c4-6b7c-11ea-9c62-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10509,15d17b12-acb7-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10513,4eddffb6-a221-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10519,02d9ce2c-1c76-11ea-a490-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10522,19c4057c-2896-11ea-b87a-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10525,661cbdc6-ae14-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",loyal_customers
10530,3fecbd3c-a59e-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10532,6b1783ea-a588-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",loyal_customers
10533,8b595d40-7da5-11ea-80af-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10536,e143b6fa-d6f8-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10543,0211e640-2370-11ea-8523-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",loyal_customers
10547,e0a1bc00-ef8a-11ea-bde9-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10549,20ad68d8-a6a0-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10556,30566108-ab1f-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10560,cd502a50-1219-11ea-a001-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10561,d1f527f6-a4a3-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",loyal_customers
10566,0eda8206-ee00-11e9-9346-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10567,bd6770b8-242e-11ea-a30f-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",loyal_customers
10568,5a09d6da-ac26-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10569,667be232-6af8-11ea-9d38-000d3a38a36f,[AKTIFSPOR],loyal_customers
10573,70e044fa-aff7-11e9-9757-000d3a38a36f,[KADIN],champions
10574,499410e6-e78f-11e9-8bb8-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",champions
10579,ca2f6ad8-afbe-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",loyal_customers
10580,d8307f6a-ada6-11e9-a2fc-000d3a38a36f,[],loyal_customers
10584,c2210df6-a3a2-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10597,d883c93e-a7c7-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10608,1618c94a-aba9-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10619,b16cfa18-9f76-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10623,372bbcf2-ab8e-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10628,c7686de8-41ba-11ea-96d9-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10636,a23fd6ec-b1db-11e9-89fa-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10638,a0bc13aa-d641-11e9-93bc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10647,bb781f22-1ec6-11ea-aa32-000d3a38a36f,[COCUK],loyal_customers
10649,ce40305c-abcd-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN]",loyal_customers
10666,57cfac0e-ac4a-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10667,2ec7fcea-5b35-11ea-844d-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",loyal_customers
10668,f2408ce0-7918-11ea-bf74-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",champions
10669,b08ec0a6-e1e1-11e9-957d-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10681,3d683fe6-5bd8-11ea-b24b-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10686,d970786c-affe-11e9-9757-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10690,653dee10-a32f-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
10697,3c090008-ad29-11e9-a2fc-000d3a38a36f,[KADIN],loyal_customers
10704,a509b34e-a802-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",loyal_customers
10709,8d49f192-9d3a-11e9-9897-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10712,4a394e3e-a325-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",loyal_customers
10714,49a48d02-a9a2-11e9-a2fc-000d3a38a36f,[ERKEK],loyal_customers
10717,52cf7746-fe68-11e9-a5e8-000d3a38a36f,"[AKTIFCOCUK, KADIN]",loyal_customers
10719,64f17c68-42a0-11ea-8b43-000d3a38a36f,[ERKEK],loyal_customers
10721,cce6fb04-ae67-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10723,2bee01b8-b62a-11ea-b48c-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",champions
10731,83ad7dce-d878-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, KADIN]",champions
10732,e73321b6-acde-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10733,92efa57a-a7fc-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",champions
10735,b34a4f00-b1a2-11e9-89fa-000d3a38a36f,[ERKEK],loyal_customers
10736,18d5c388-ac06-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10737,7a1e133e-a4b3-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
10741,b35572aa-5f8e-11ea-be5b-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",loyal_customers
10744,42401580-d6ad-11e9-93bc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10746,278f89da-ac3e-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10752,1660b47e-d621-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10755,cc6f57aa-aa40-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10759,9031f67a-2831-11ea-a043-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10765,122c8e2c-1290-11ea-a001-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10771,2541cc56-61f6-11ea-8dd8-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10772,e1e50f52-4167-11eb-806e-000d3a38a36f,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",loyal_customers
10789,09e3d940-b0ee-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, COCUK]",loyal_customers
10791,0c7c8d78-a6e4-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10794,ba9fda90-9487-11ea-85df-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
10798,20daf39c-741d-11eb-b789-000d3a38a36f,[AKTIFSPOR],loyal_customers
10801,182061ce-ad09-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10811,f995d24e-a6b3-11e9-a2fc-000d3a38a36f,[AKTIFSPOR],loyal_customers
10823,5065d274-52f1-11ea-9ade-000d3a38a36f,[ERKEK],loyal_customers
10826,becb54fc-a5c5-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10837,af8668ee-1855-11ea-9213-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",loyal_customers
10842,d3ce2334-d62b-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",champions
10845,cf12ac18-1acb-11ea-98d5-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10848,dc14eb42-26dd-11ea-aaaa-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10863,5369393e-3608-11eb-9a15-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10864,6b64c6fc-d6f0-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",loyal_customers
10873,6ed69850-ac3f-11e9-a2fc-000d3a38a36f,[ERKEK],loyal_customers
10875,3d2ff27e-ab3b-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10885,4419930e-a539-11e9-a2fc-000d3a38a36f,[KADIN],loyal_customers
10894,50145124-a52c-11e9-a2fc-000d3a38a36f,"[COCUK, AKTIFSPOR]",loyal_customers
10900,a091f16a-a43c-11e9-a2fc-000d3a38a36f,[KADIN],loyal_customers
10904,03fd22ee-ae45-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10906,f5fffefc-a767-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",loyal_customers
10926,ad9c8cc0-f1b3-11e9-9346-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
10928,1cf56906-51aa-11ea-a243-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",loyal_customers
10930,f6a05fc0-afb2-11e9-9757-000d3a38a36f,[KADIN],loyal_customers
10931,7fac1566-ab3f-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10932,6bb7d2e2-afcd-11e9-9757-000d3a38a36f,[AKTIFCOCUK],loyal_customers
10937,96947788-d6fe-11e9-93bc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10948,16fb17b0-51fc-11ea-a243-000d3a38a36f,"[ERKEK, AKTIFSPOR]",loyal_customers
10954,b27e241a-a901-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",loyal_customers
10960,441c4e64-fcd2-11e9-a5e8-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10963,77203218-1dce-11ea-8bf2-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
10986,ee712bcc-9dd3-11e9-9897-000d3a38a36f,"[KADIN, AKTIFSPOR]",champions
10989,32a1ab00-f5e4-11ea-a533-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",loyal_customers
10994,8c6d8352-a112-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",champions
10998,4ac45652-a8d7-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",champions
11006,cee6685c-a6fd-11e9-a2fc-000d3a38a36f,[],loyal_customers
11007,353c3624-a59e-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",loyal_customers
11010,4cb4e632-f176-11ea-bde9-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",champions
11020,611c0638-a76b-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",loyal_customers
11023,043fd458-5bcf-11ea-bd4d-000d3a38a36f,"[COCUK, KADIN]",champions
11030,e3720838-ab64-11e9-a2fc-000d3a38a36f,"[KADIN, AKTIFSPOR]",loyal_customers
